zpid,latitude,longitude,cityid,countyid,zipcode,amount
12040464,34242361,-118248529,396551,3101,96330,855548
12040632,34240695,-118255317,45457,3101,96330,660920
12040655,34237327,-118255866,45457,3101,96330,743000
12040854,34236982,-118250521,45457,3101,96330,565000
12041038,34232318,-118248220,396551,3101,96330,620489
12041138,34235282,-118249240,45457,3101,96330,215356
12041238,34241502,-118264335,45457,3101,96330,411228
12041261,34244902,-118264823,45457,3101,96330,506677
12041460,34242576,-118261014,45457,3101,96330,166906
12041805,34238680,-118258997,45457,3101,96330,750231
12042480,34233909,-118258384,45457,3101,96330,637164
12043121,34230318,-118254183,45457,3101,96330,342095
12043389,34225300,-118253041,45457,3101,96330,121907
12043412,34225792,-118255261,45457,3101,96330,214232
12043458,34226208,-118256247,45457,3101,96330,294255
12043726,34220563,-118249317,45457,3101,96330,303981
12043818,34219156,-118248067,45457,3101,96330,336961
12044201,34197370,-118300445,396054,3101,96433,289471
12044415,34189999,-118291292,396054,3101,96433,193981
12044461,34191641,-118289928,396054,3101,96433,785383
12044568,34194788,-118293795,396054,3101,96433,553122
12044697,34216805,-118247175,45457,3101,96330,418038
12045417,34216900,-118241000,45457,3101,96330,184421
12045440,34217388,-118238795,396551,3101,96330,238211
12045644,34212400,-118239000,45457,3101,96275,243561
12045911,34206067,-118234071,45457,3101,96327,629000
12046325,34207907,-118236025,45457,3101,96327,500244
12046493,34203200,-118222000,45457,3101,96327,488958
12046630,34197527,-118227121,45457,3101,96327,728188
12046653,34197314,-118226132,45457,3101,96327,393112
12046776,34198480,-118223006,45457,3101,96327,918292
12047189,34201800,-118222000,45457,3101,96327,385000
12047312,34188276,-118230443,45457,3101,96327,717425
12047634,34178272,-118231906,45457,3101,96327,538223
12047780,34176564,-118235198,45457,3101,96327,519817
12048003,34184355,-118231685,45457,3101,96327,489590
12048665,34191697,-118229072,45457,3101,96327,581537
12048711,34192711,-118236375,45457,3101,96327,900000
12048757,34195792,-118241727,45457,3101,96327,160091
12048803,34194876,-118240701,45457,3101,96327,143948
12049041,34198628,-118241590,45457,3101,96327,965875
12049064,34197626,-118240470,45457,3101,96327,1170888
12050028,34183405,-118279806,45457,3101,96320,696460
12050243,34184141,-118285049,45457,3101,96320,428155
12050389,34182990,-118286333,45457,3101,96320,457080
12050681,34181569,-118290183,45457,3101,96320,485039
12050781,34179861,-118286864,45457,3101,96320,625618
12051204,34181359,-118294273,396054,3101,96433,474884
12051432,34179700,-118297000,396054,3101,96433,187204
12051787,34175498,-118289673,45457,3101,96320,438294
12052047,34180866,-118279692,45457,3101,96320,147014
12052147,34183297,-118280527,45457,3101,96320,476015
12052247,34178647,-118287372,45457,3101,96320,524313
12052370,34176572,-118283490,45457,3101,96320,124458
12052493,34175193,-118280630,45457,3101,96320,699000
12052800,34176228,-118285561,45457,3101,96320,201338
12052937,34168000,-118283000,45457,3101,96320,232564
12052975,34168115,-118281200,45457,3101,96320,182924
12053355,34170292,-118290875,45457,3101,96320,735993
12053370,34169671,-118290773,45457,3101,96320,405077
12054245,34168999,-118300001,396054,3101,96434,235948
12055182,34158509,-118300558,45457,3101,96320,676815
12055288,34161069,-118298098,45457,3101,96320,252420
12055579,34157735,-118291372,45457,3101,96320,410408
12055602,34157279,-118292209,45457,3101,96320,683068
12055962,34170562,-118273622,45457,3101,96321,825238
12056062,34171135,-118277221,45457,3101,96321,389183
12056085,34170569,-118278538,45457,3101,96320,642679
12056208,34168801,-118275872,45457,3101,96321,170563
12056308,34166713,-118273952,45457,3101,96321,232700
12056377,34163964,-118275303,45457,3101,96321,365489
12056500,34163356,-118277469,45457,3101,96321,1101813
12056661,34162068,-118280605,45457,3101,96321,257777
12057021,34173997,-118276215,45457,3101,96321,1019980
12057121,34175643,-118273369,45457,3101,96321,1035122
12057244,34174341,-118269039,45457,3101,96321,145955
12057367,34173536,-118266361,45457,3101,96321,131944
12057559,34176332,-118270860,45457,3101,96321,112445
12057735,34173179,-118263594,45457,3101,96321,862541
12058030,34173097,-118255290,45457,3101,96326,2130721
12058122,34171331,-118260901,45457,3101,96321,860422
12058145,34172594,-118258208,45457,3101,96321,582000
12058383,34168572,-118259550,45457,3101,96321,702103
12058406,34166756,-118258122,45457,3101,96321,117249
12058574,34164000,-118260000,45457,3101,96321,225386
12058727,34166000,-118261000,45457,3101,96321,106233
12058803,34164700,-118262000,45457,3101,96321,143470
12059118,34167958,-118263032,45457,3101,96321,597884
12059356,34164600,-118263000,45457,3101,96321,156584
12059663,34165726,-118267006,45457,3101,96321,669674
12059709,34165284,-118266117,45457,3101,96321,401197
12059953,34162325,-118268618,45457,3101,96321,54010
12060014,34163400,-118268000,45457,3101,96321,346792
12060114,34163600,-118269000,45457,3101,96321,327922
12060488,34161057,-118271977,45457,3101,96321,313048
12060695,34157537,-118274066,45457,3101,96321,517323
12060833,34156484,-118271911,45457,3101,96321,418867
12060879,34157404,-118272059,45457,3101,96321,494075
12060992,34160981,-118264389,45457,3101,96321,254348
12061098,34160600,-118264000,45457,3101,96321,276555
12061325,34163500,-118261000,45457,3101,96321,402872
12061745,34157700,-118262000,45457,3101,96322,118915
12062616,34155500,-118262000,45457,3101,96322,94314
12062639,34150553,-118265300,45457,3101,96322,140361
12062875,34149600,-118262000,45457,3101,96322,259568
12063689,34149529,-118265726,45457,3101,96322,234966
12065708,34148600,-118252000,45457,3101,96325,182890
12066135,34153800,-118252000,45457,3101,96325,405000
12066188,34153600,-118251000,45457,3101,96325,127251
12066288,34153000,-118250000,45457,3101,96325,163918
12066541,34153400,-118249000,45457,3101,96325,313304
12066922,34150700,-118250000,45457,3101,96325,247022
12067137,34155000,-118252000,45457,3101,96325,169142
12067197,34150800,-118250000,45457,3101,96325,161435
12067381,34151041,-118252551,45457,3101,96325,426251
12067450,34150100,-118253000,45457,3101,96325,91820
12067595,34159786,-118245705,45457,3101,96326,809000
12067687,34159616,-118247458,45457,3101,96326,457617
12067710,34159179,-118248492,45457,3101,96326,74813
12067794,34160600,-118252000,45457,3101,96326,30352
12067961,34159731,-118249495,45457,3101,96326,825000
12068158,34157100,-118253000,45457,3101,96325,460376
12068280,34156900,-118248000,45457,3101,96325,255266
12068744,34151383,-118243249,45457,3101,96325,826458
12068782,34150200,-118243000,45457,3101,96325,200470
12068805,34151300,-118243000,45457,3101,96325,282489
12069027,34150700,-118239000,45457,3101,96325,285094
12069050,34149612,-118240376,45457,3101,96325,224597
12069088,34148750,-118240718,45457,3101,96325,212609
12069278,34148400,-118238000,45457,3101,96325,336855
12069301,34148400,-118237000,45457,3101,96325,216324
12069590,34147800,-118238000,45457,3101,96325,450000
12069736,34159985,-118243575,45457,3101,96326,726344
12069859,34163193,-118238200,45457,3101,96326,812602
12070050,34161008,-118236588,45457,3101,96325,278988
12070914,34164100,-118252000,45457,3101,96326,292082
12070960,34166439,-118248785,45457,3101,96326,328272
12071060,34163100,-118251000,45457,3101,96326,330000
12071950,34169442,-118241599,45457,3101,96326,152450
12072172,34167099,-118245238,45457,3101,96326,1626627
12072479,34172096,-118243169,45457,3101,96326,467972
12072955,34165884,-118238968,45457,3101,96326,176697
12072978,34165423,-118238305,45457,3101,96326,790483
12073216,34172614,-118237027,45457,3101,96326,667419
12073639,34172636,-118223846,45457,3101,96327,794276
12073662,34172900,-118226000,45457,3101,96327,382177
12073708,34171626,-118219254,45457,3101,96327,387991
12073976,34191252,-118226885,45457,3101,96327,349382
12074083,34187048,-118225933,45457,3101,96327,415313
12074320,34180100,-118225000,45457,3101,96327,711126
12074343,34182113,-118220615,45457,3101,96327,982395
12074596,34189700,-118221000,45457,3101,96327,84679
12074803,34188698,-118222409,45457,3101,96327,362539
12075904,34181361,-118205746,45457,3101,96325,345776
12075927,34184326,-118204128,45457,3101,96325,781370
12076050,34185191,-118204939,45457,3101,96325,908537
12076279,34173141,-118208649,45457,3101,96325,359374
12077172,34168928,-118191577,45457,3101,96325,655460
12077310,34156921,-118233068,45457,3101,96325,106647
12077425,34153420,-118232790,45457,3101,96325,309696
12077708,34151714,-118226512,45457,3101,96325,286089
12077769,34151942,-118222273,45457,3101,96325,525022
12078898,34163491,-118213860,45457,3101,96327,517848
12079311,34160379,-118230991,45457,3101,96325,903432
12079663,34153607,-118225255,45457,3101,96325,615000
12079746,34151944,-118215000,45457,3101,96325,306700
12079792,34150258,-118215211,45457,3101,96325,600153
12080311,34147476,-118208072,45457,3101,96325,975000
12080462,34144321,-118201997,12447,3101,96022,50745
12080676,34142628,-118199322,12447,3101,96022,555275
12081067,34142190,-118208539,12447,3101,96022,737884
12081564,34149725,-118215996,45457,3101,96325,518177
12081678,34148906,-118208737,45457,3101,96325,534798
12082989,34137818,-118239315,45457,3101,96324,345124
12083050,34136800,-118243000,45457,3101,96324,387591
12083278,34135700,-118246000,45457,3101,96324,267869
12083331,34134530,-118238824,45457,3101,96324,658958
12084189,34130639,-118242812,45457,3101,96324,267881
12084212,34126753,-118238504,45457,3101,96324,295005
12084427,34130424,-118237643,45457,3101,96324,201092
12084550,34127009,-118237706,45457,3101,96324,449532
12084619,34131350,-118235745,12447,3101,96324,46060
12084665,34126664,-118236117,45457,3101,96324,419132
12084772,34130185,-118233173,12447,3101,96046,169062
12084818,34128885,-118234124,12447,3101,96046,212446
12084940,34135116,-118235541,45457,3101,96324,489589
12084963,34134684,-118237704,45457,3101,96324,184600
12085246,34137816,-118238260,45457,3101,96324,65642
12086235,34144409,-118222794,12447,3101,96022,58226
12086281,34144483,-118219777,12447,3101,96022,371242
12086510,34140068,-118220219,12447,3101,96022,241878
12086747,34139900,-118231000,45457,3101,96324,164726
12087506,34133793,-118225081,12447,3101,96046,79502
12088082,34131519,-118222624,12447,3101,96046,529024
12088526,34134445,-118218953,12447,3101,96022,275819
12089319,34134408,-118208312,12447,3101,96022,202383
12089441,34134998,-118212613,12447,3101,96022,56837
12089594,34137486,-118204160,12447,3101,96022,233380
12089723,34133537,-118204919,12447,3101,96022,418868
12089746,34133880,-118200799,12447,3101,96022,151300
12090281,34131617,-118201402,12447,3101,96022,622934
12090304,34130224,-118202577,12447,3101,96022,280353
12090931,34136039,-118190317,12447,3101,96022,678000
12090977,34144462,-118196375,12447,3101,96022,166393
12092032,34144435,-118260661,45457,3101,96323,330159
12092192,34143100,-118263000,45457,3101,96323,211073
12092518,34139692,-118260455,45457,3101,96323,442389
12093193,34175138,-118161885,47019,3101,96291,49929
12093408,34171341,-118162444,47019,3101,96291,59722
12093531,34167207,-118164714,47019,3101,96291,436783
12093822,34179258,-118174355,47019,3101,96291,1064937
12094014,34174054,-118178602,47019,3101,96291,1595406
12094152,34164496,-118177224,47019,3101,96291,853632
12094382,34164361,-118174821,47019,3101,96291,588592
12094733,34158022,-118172206,47019,3101,96291,940632
12094923,34156090,-118172491,47019,3101,96293,206199
12094946,34161340,-118172809,47019,3101,96291,1757206
12094992,34158321,-118170759,47019,3101,96293,1135768
12095564,34135000,-118182463,47019,3101,96293,418314
12095633,34135714,-118181049,47019,3101,96293,405870
12095656,34136918,-118180307,47019,3101,96293,501284
12095771,34138792,-118177583,47019,3101,96293,854353
12095871,34134489,-118176684,47019,3101,96293,500237
12096232,34157897,-118161886,47019,3101,96291,1164788
12096362,34149600,-118162000,47019,3101,96291,411963
12096462,34147751,-118160962,47019,3101,96291,491668
12096485,34147600,-118163000,47019,3101,96291,420000
12098016,34137912,-118169140,47019,3101,96293,314326
12098138,34136729,-118173490,47019,3101,96293,199806
12098261,34138144,-118171631,47019,3101,96293,1000938
12098453,34134699,-118171689,47019,3101,96293,2470306
12098522,34131821,-118170849,47019,3101,96293,933386
12099104,34118497,-118172631,12447,3101,96023,166009
12099311,34134795,-118162747,47019,3101,96293,2025799
12099907,34127449,-118157849,47019,3101,96293,114392
12099930,34126463,-118157847,47019,3101,96293,813087
12100053,34135200,-118157000,47019,3101,96293,147677
12100288,34129947,-118154841,47019,3101,96293,511559
12100477,34126981,-118151956,47019,3101,96293,346655
12101043,34129229,-118142210,47019,3101,96294,175012
12101089,34128900,-118144000,47019,3101,96294,560000
12101326,34130038,-118142376,47019,3101,96294,47539
12101479,34134503,-118142993,47019,3101,96294,730344
12101502,34134592,-118141483,47019,3101,96294,78487
12102009,34134140,-118135191,47019,3101,96294,364025
12102032,34135140,-118134929,47019,3101,96294,669505
12102689,34137100,-118145000,47019,3101,96289,160993
12102857,34139900,-118145000,47019,3101,96289,153446
12102957,34139600,-118145000,47019,3101,96289,560988
12103413,34139600,-118142000,47019,3101,96289,322000
12104644,34158738,-118145571,47019,3101,96291,216808
12104934,34161162,-118144842,47019,3101,96291,237034
12105186,34158500,-118143000,47019,3101,96292,284939
12105247,34153216,-118143168,47019,3101,96289,402444
12105482,34161170,-118156221,47019,3101,96291,566088
12105520,34160602,-118155893,47019,3101,96291,130875
12105543,34158734,-118155378,47019,3101,96291,122755
12105673,34152298,-118152190,47019,3101,96291,126285
12105688,34159626,-118152149,47019,3101,96291,288355
12105780,34154249,-118152297,47019,3101,96291,591496
12106391,34164096,-118152339,47019,3101,96291,202242
12106711,34170538,-118151553,47019,3101,96291,191557
12106803,34169703,-118153532,47019,3101,96291,300725
12107370,34163575,-118143770,47019,3101,96292,178900
12107553,34166704,-118142656,47019,3101,96292,143057
12107622,34163060,-118142622,47019,3101,96292,688530
12107660,34161784,-118142491,47019,3101,96292,226999
12108532,34157359,-118137320,47019,3101,96289,61962
12108700,34159649,-118133887,47019,3101,96292,457000
12109371,34154562,-118129634,47019,3101,96294,432664
12109714,34137800,-118141000,47019,3101,96289,181217
12110119,34141113,-118138419,47019,3101,96289,2876343
12110142,34141878,-118137842,47019,3101,96289,91553
12110614,34137000,-118137000,47019,3101,96289,242700
12110884,34140900,-118135000,47019,3101,96289,210540
12111828,34141500,-118127000,47019,3101,96294,132693
12112504,34139603,-118120020,47019,3101,96294,533761
12112719,34141637,-118113862,47019,3101,96294,420001
12113249,34147732,-118115788,47019,3101,96294,110483
12113486,34148300,-118114000,47019,3101,96294,83112
12113916,34150219,-118127771,47019,3101,96294,180875
12114435,34150400,-118123000,47019,3101,96294,380000
12114809,34160671,-118124999,47019,3101,96292,48439
12114993,34157200,-118123000,47019,3101,96292,187873
12115698,34162730,-118125048,47019,3101,96292,625010
12115836,34165390,-118119052,47019,3101,96292,494049
12116350,34166716,-118113132,47019,3101,96292,45239
12116733,34163558,-118116441,47019,3101,96292,743000
12117025,34167783,-118106996,,3101,96292,819098
12117171,34165369,-118098313,47019,3101,96292,376022
12117271,34165711,-118107859,47019,3101,96292,95152
12117371,34163991,-118103254,47019,3101,96292,592189
12117563,34162243,-118106854,47019,3101,96292,756145
