zpid,rooms,units,airconditiontype,heatsystemtype,buildingquality,pools
12338946,0,1,,7,7,
12339122,0,1,1,2,4,
12339436,0,1,,7,7,
12339780,0,2,,,7,
12339895,0,1,,7,7,
12339918,0,1,,2,7,
12340194,0,1,,2,7,
12340447,0,1,,2,4,1
12340547,0,1,,2,4,1
12341263,0,1,1,2,7,
12341524,0,1,,7,7,
12341624,0,1,,7,7,
12341716,0,1,1,2,7,
12341739,0,1,1,2,7,
12342074,0,1,,7,7,
12342242,0,3,,,7,
12342433,0,1,,2,7,
12343021,0,1,,7,7,
12343090,0,1,,7,7,
12343586,0,1,,7,7,
12343755,0,1,1,2,7,
12343916,0,1,1,2,7,
12344085,0,1,,7,7,
12344322,0,1,,7,7,
12344881,0,1,,7,7,
12344981,0,1,1,2,7,
12345096,0,1,,7,7,1
12345188,0,1,,7,7,
12345288,0,1,,7,7,
12346398,0,1,,7,7,
12346882,0,1,,7,7,
12346982,0,1,,7,7,
12347105,0,1,,7,7,
12347151,0,1,,2,4,1
12347297,0,1,,2,7,
12347581,0,1,,7,7,
12347681,0,1,,7,7,
12348272,0,1,,7,7,
12348395,0,1,,7,7,
12348495,0,2,,,7,
12348564,0,1,,7,7,
12348687,0,1,1,2,7,
12348787,0,1,1,2,7,
12348940,0,1,,7,7,1
12349063,0,1,,7,7,
12349178,0,1,,7,7,
12349329,0,1,,7,7,
12349625,0,1,,7,7,
12350161,0,1,1,2,7,1
12350284,0,1,,7,7,
12350422,0,1,,7,7,1
12350636,0,1,,2,4,1
12350736,0,1,1,2,4,
12350836,0,1,1,2,4,1
12350882,0,1,,7,7,
12351404,0,1,,2,7,
12351596,0,1,,7,7,1
12351696,0,1,,7,7,
12353841,0,1,1,2,7,
12353879,0,1,,2,7,1
12354092,0,1,,7,7,
12354306,0,2,1,,7,
12354558,0,1,,7,7,
12354650,0,2,,,7,
12354734,0,1,,7,7,
12355024,0,1,,7,7,
12355346,0,2,,,7,
12355650,0,1,,7,7,
12355878,0,1,,7,7,
12356062,0,1,,,7,
12356108,0,1,,7,7,
12356451,0,2,,,7,
12356625,0,3,,,7,
12356709,0,1,,7,7,
12357083,0,4,,,7,
12357175,0,2,,,7,
12357581,0,1,,7,7,
12357604,0,2,,,,
12357673,0,1,,7,7,
12357772,0,1,,7,7,
12357818,0,3,,,7,
12358725,0,2,,,7,
12358975,0,2,,,7,
12359067,0,1,,,7,
12359814,0,4,,,7,
12360088,0,2,,,7,
12360111,0,1,,7,7,
12360339,0,1,1,2,4,
12360362,0,2,,,7,
12362711,0,1,,7,7,
12363161,0,1,,7,7,
12363184,0,1,,7,7,
12363345,0,1,,7,7,
12363391,0,1,,7,7,
12363866,0,1,,7,7,
12364064,0,3,,,,
12364515,0,3,,,7,
12364796,0,1,,7,7,
12364842,0,1,,7,7,
12365110,0,1,,7,7,
12365568,0,1,,7,7,
12365729,0,1,,7,7,
12365905,0,1,,7,7,
12366242,0,1,,7,7,
12367116,0,2,,,7,
12367957,0,1,,7,7,1
12367980,0,4,,,7,
12368775,0,2,,,7,
12368828,0,1,,7,7,
12368928,0,1,,7,7,
12369027,0,2,,,7,
12369445,0,1,,7,7,1
12369670,0,1,1,2,4,1
12370658,0,1,,7,7,
12370819,0,1,,7,7,
12370987,0,1,,7,7,
12371186,0,1,,7,7,
12371454,0,1,,7,7,
12372138,0,2,,,7,
12372690,0,1,,7,7,
12372813,0,4,,,7,
12373158,0,1,,7,7,
12373281,0,3,1,,7,
12373791,0,3,,,7,
12373891,0,2,,,7,
12373991,0,1,,7,7,
12374137,0,2,,,7,
12374329,0,3,1,,7,
12374497,0,3,,,7,
12374573,0,3,,,7,
12374695,0,1,,7,7,
12375015,0,1,,7,7,
12375053,0,4,,,7,
12375091,0,1,,7,7,
12375703,0,3,,,7,
12375826,0,1,1,2,7,
12376500,0,1,,7,7,
12376789,0,1,,7,7,
12377049,0,4,,,7,
12377240,0,3,,,7,
12377968,0,1,,2,4,1
12378364,0,1,,7,7,
12378800,0,1,,7,7,
12378838,0,1,,7,7,
12379700,0,3,,,7,
12379798,0,1,,7,7,
12379867,0,1,,7,7,
12380564,0,1,,2,7,
12380710,0,1,,7,7,1
12381357,0,1,1,2,4,
12382598,0,1,,2,7,
12383124,0,2,,,7,
12383427,0,2,1,2,7,
12383656,0,2,,,7,
12383679,0,1,,,7,
12383724,0,,,,,
12384304,0,1,,7,7,
12384373,0,1,1,2,4,1
12384442,0,1,,2,4,
12384534,0,1,,2,7,1
12384680,0,1,,7,7,
12384810,0,1,,7,7,
12384979,0,1,,7,4,1
12385332,0,1,,7,7,
12385806,0,1,,2,4,
12386082,0,1,1,2,4,
12386128,0,1,,2,7,
12386220,0,1,,7,7,
12386320,0,1,1,2,1,
12386543,0,1,1,2,7,
12386643,0,1,,2,7,
12386989,0,1,,2,7,
12387089,0,1,,2,7,1
12387235,0,1,1,2,7,
12387580,0,1,,7,7,
12387626,0,1,,7,7,
12388427,0,2,,,7,
12388473,0,1,,7,7,
12388703,0,1,,7,7,
12389189,0,1,,7,7,
12389319,0,1,,7,7,
12389419,0,1,,7,7,
12389580,0,1,,7,7,
12389841,0,1,,2,7,
12389933,0,1,,7,7,
12390033,0,1,,7,7,
12390125,0,1,,2,4,
12390148,0,1,,7,7,
12390655,0,1,,7,7,
12390947,0,1,,,7,
12391047,0,1,,7,7,
12391116,0,1,,7,7,
12391596,0,2,1,,4,
12391711,0,1,,7,7,
12391780,0,1,,7,7,
12392047,0,2,,,7,
12392276,0,1,,7,7,
12392957,0,1,,2,7,1
12393341,0,1,,7,7,
12393387,0,1,,7,7,
12393510,0,1,,7,7,
12393617,0,1,,7,7,
12394024,0,1,,7,7,
12394147,0,1,,7,7,
12394170,0,1,,7,7,
12394270,0,1,,7,7,
12394493,0,1,,7,7,
12394539,0,1,,2,7,
12394585,0,1,,2,7,
12394754,0,1,,7,7,1
12395582,0,1,,7,7,
12395605,0,1,,7,7,
12395938,0,1,1,2,4,
12396061,0,1,,7,7,
12396830,0,1,,7,7,
12396853,0,1,,7,7,
12397190,0,1,,7,7,
12397282,0,1,,2,7,
12397741,0,1,,7,7,
12397735,0,1,,2,4,
12397804,0,1,,7,7,1
12398065,0,1,,7,7,
12398188,0,1,,7,7,
12398311,0,1,,2,7,
12398626,0,1,,7,7,
12399048,0,1,,7,7,
12399117,0,1,,7,7,1
12399798,0,1,,7,7,
12400082,0,1,,2,4,
12400128,0,1,,7,7,
12400228,0,1,,2,4,1
12400297,0,1,,2,4,1
12401003,0,1,,2,4,1
12401418,0,1,,2,4,
12401625,0,1,,2,4,
12402966,0,1,,2,4,
12403089,0,1,,2,7,
12403581,0,1,,2,4,
12403804,0,1,,2,4,
12404026,0,1,,7,7,
12404064,0,1,1,2,7,
12404102,0,1,,7,7,
12404216,0,1,,7,7,
12404761,0,1,1,2,4,
12404861,0,1,,7,7,
12405230,0,1,,2,4,
12405353,0,1,,2,4,
12406063,0,1,,7,7,
12406086,0,1,,7,7,
12406708,0,1,,2,7,
12406808,0,1,,2,7,
12406908,0,1,1,2,7,
12407008,0,1,1,2,7,
12407108,0,1,,2,7,
12407208,0,1,1,2,4,
12407308,0,1,,2,4,
12407500,0,1,,2,4,
12407623,0,1,,2,7,
12407723,0,1,,2,7,
12408021,0,1,,2,7,
12408136,0,1,,2,7,
12408236,0,1,,2,7,
12408987,0,1,1,2,7,
12409470,0,1,1,2,4,
12409493,0,1,1,2,4,
12409616,0,1,,2,4,
12410218,0,1,,7,7,
12410333,0,1,,2,4,
12410433,0,1,,2,4,
12410479,0,1,,2,4,1
12410502,0,1,1,2,7,
12410886,0,1,,2,7,
12410986,0,1,,2,7,
12411416,0,1,,2,7,
12411669,0,1,,2,7,
12412136,0,1,1,2,4,
12412236,0,1,,2,4,
12412628,0,1,1,2,4,
12412728,0,1,,2,4,
12413212,0,1,1,2,4,1
12413535,0,1,,2,4,1
12413635,0,1,,2,4,
12413735,0,1,,2,4,
12413973,0,1,,2,7,1
12414119,0,1,,2,4,
12414219,0,1,,2,4,
12414265,0,1,,2,4,
12414511,0,1,1,2,7,
12414863,0,1,1,2,7,
12414963,0,1,,2,7,
12415063,0,1,1,2,4,1
12415224,0,1,,2,4,
12415324,0,1,,2,7,
12415424,0,1,,2,7,
12415524,0,1,1,2,4,
12415753,0,1,,7,7,
12416075,0,1,,7,7,
12416198,0,1,,2,7,
12416344,0,1,1,2,4,1
12416528,0,1,1,2,1,
12416628,0,1,,2,4,
12416774,0,1,,2,4,
12417545,0,1,,2,4,
12417583,0,1,,7,7,
12418116,0,1,,2,7,1
12418239,0,4,,,7,
12418331,0,1,,2,7,
12418431,0,1,1,2,4,
12418559,0,1,,7,7,
12419085,0,1,1,2,7,
12419208,0,1,1,2,4,
12419423,0,1,1,2,7,
12419735,0,1,1,2,4,
12419827,0,1,,7,7,
12420095,0,1,1,2,4,1
12420164,0,1,1,2,4,1
12420264,0,1,1,2,4,
12420586,0,1,,2,4,
12420686,0,1,1,2,4,
12420955,0,1,1,2,4,
12421178,0,1,1,2,4,
12421788,0,1,,2,7,
12421888,0,1,,7,7,
12421934,0,1,,7,7,
12422541,0,1,1,2,4,1
12422740,0,1,,2,7,1
12424091,0,1,1,2,4,
12425036,0,1,,2,7,
12425059,0,1,,2,7,
12425385,0,1,,2,4,
12425623,0,1,,2,4,1
12425692,0,1,,2,4,1
12425915,0,1,1,2,4,
12426868,0,1,1,2,7,
12426891,0,1,,2,7,
12427052,0,1,,2,7,
12427075,0,1,,7,7,
12427175,0,1,,7,7,
12427275,0,1,1,2,7,
12427298,0,1,1,2,7,1
12427382,0,1,1,2,4,
12427481,0,1,1,2,4,
12427527,0,1,1,2,7,
12427650,0,1,,7,7,
12428119,0,1,,7,7,
12428334,0,1,,2,7,
12428403,0,1,,2,7,1
12428779,0,1,,7,7,
12428855,0,1,,2,7,
12428955,0,1,,2,7,
12429001,0,1,,2,7,
12429124,0,1,,2,7,1
12429224,0,1,,7,7,1
12429347,0,1,1,2,7,
12429447,0,1,1,2,4,
12429523,0,1,1,2,4,
12429667,0,1,,7,7,
12429874,0,1,,7,7,
12429920,0,1,,7,7,
12430043,0,1,,7,7,
12430366,0,1,,7,7,
12430466,0,1,,7,7,
12430566,0,1,,7,7,
12431135,0,1,1,2,7,
12431235,0,1,1,2,7,
12431458,0,1,,7,7,
12432208,0,1,,7,7,
12432499,0,1,1,2,7,
12432599,0,1,1,2,7,
12433242,0,1,,7,7,
12433311,0,1,,2,7,
12433854,0,1,,7,7,
12433969,0,1,,7,7,
12434183,0,2,,,7,
12434206,0,1,,7,7,
12434751,0,1,1,2,7,
12434851,0,1,,7,7,
12434951,0,1,,7,7,
12435666,0,1,,7,7,
12436158,0,1,,7,7,
12436327,0,1,,7,7,1
12436427,0,1,,7,7,
12436541,0,1,1,2,4,
12436641,0,1,1,2,4,
12436741,0,1,,2,4,1
12437509,0,1,,7,7,
12437569,0,,,,,
12437767,0,1,,7,7,
12437814,0,1,,7,7,
12438244,0,1,,2,7,
12438773,0,1,1,2,4,
12438873,0,1,1,2,4,
12438973,0,1,1,2,4,
12439211,0,1,,2,7,
12439311,0,1,,2,7,
12439734,0,1,,2,7,
12439834,0,1,,2,7,
12439957,0,1,,7,7,
12440057,0,1,,7,7,
12440157,0,1,,7,7,
12440257,0,1,1,2,7,
12440580,0,1,,7,7,1
12440680,0,1,1,2,7,
12441018,0,1,,7,7,
12441307,0,1,,7,7,
12441407,0,1,,7,7,
12441507,0,1,,7,7,
12441607,0,1,,7,7,
12441983,0,1,,7,4,
12442052,0,1,1,2,4,1
12442418,0,1,1,2,4,1
12442641,0,1,,7,7,
12442955,0,1,,7,7,
12443170,0,1,1,2,7,
12443193,0,1,,7,7,
12443469,0,1,1,2,7,
12444002,0,1,,7,7,
12444222,0,1,1,2,7,
12444961,0,1,,2,7,1
12445014,0,1,1,2,7,
12445430,0,1,1,2,7,
12445735,0,1,1,2,4,
12445773,0,1,1,2,4,1
12446353,0,1,,2,7,
12447016,0,2,,,7,
12447169,0,1,,7,7,
12447552,0,1,,7,7,
12447575,0,1,,7,7,
12447743,0,1,,7,7,
12447766,0,1,,2,7,
12448127,0,2,1,,7,
12448150,0,1,,7,7,
12448226,0,1,,7,7,
12448946,0,2,,,7,
12448992,0,1,,,7,
12449038,0,1,,7,7,1
12449161,0,1,,7,7,
12449345,0,1,,7,7,
12449636,0,1,,7,7,1
12449820,0,1,,7,7,
12450001,0,1,1,2,7,1
12450070,0,2,,,7,
12450269,0,2,,,7,
12450346,0,1,,2,7,
12450384,0,1,,7,7,
12450990,0,1,,2,4,
12451156,0,1,,7,7,
12451217,0,1,,7,7,
12451478,0,1,,7,7,
12451907,0,1,,7,7,
12452229,0,1,,,7,
12452413,0,1,,7,7,
12452750,0,1,,7,7,
12452957,0,1,,7,7,
12452980,0,2,,,7,
12453026,0,1,,7,7,
12453126,0,1,,2,7,
12453372,0,1,,2,7,
12453563,0,1,,7,7,
12453930,0,1,,7,7,
12454106,0,1,,7,7,
12454373,0,3,1,,7,
12454495,0,2,,,7,
12454518,0,1,,7,7,
12454541,0,3,,,7,
12454564,0,1,,,7,
12454700,0,1,,7,7,
12454823,0,1,,7,7,
12454999,0,1,,7,7,
12455565,0,1,,7,7,
12455880,0,1,,7,7,
12456156,0,1,,7,7,
12456332,0,1,,7,7,
12456846,0,1,,7,7,
12457382,0,1,,7,7,
12457496,0,1,,7,7,
12457588,0,2,,,7,
12457717,0,1,,7,7,
12458108,0,1,,7,7,
12458529,0,3,,,7,
12458598,0,3,,,7,
12458644,0,4,,,7,
12459248,0,1,,7,7,
12459607,0,3,,,7,
12459630,0,1,,7,7,
12459851,0,1,,7,7,
12459897,0,1,,7,7,
12459997,0,1,1,2,7,
12460534,0,1,,2,4,
12460672,0,1,,2,4,
12460924,0,1,1,2,4,
12461047,0,1,,7,7,
12461147,0,1,,7,7,
12461247,0,1,,7,7,
12461551,0,1,1,2,4,
12461643,0,1,,7,7,
12461743,0,1,1,2,7,
12461843,0,1,,7,7,1
12462166,0,1,,7,7,
12462266,0,1,,7,7,1
12462289,0,1,,7,7,
12462573,0,1,,7,7,
12463026,0,1,1,2,7,
12463568,0,1,,2,4,
12464293,0,1,,7,7,
12464516,0,1,1,2,1,1
12464731,0,1,,2,4,1
12464837,0,1,,2,4,1
12464989,0,1,,2,4,
12465135,0,1,,7,7,
12465581,0,1,,7,7,
12465678,0,1,,2,4,
12466403,0,1,,7,7,
12466449,0,1,,7,7,
12466549,0,2,,,7,
12466649,0,1,,7,7,
12466672,0,1,,7,7,
12466918,0,1,,7,7,
12467079,0,2,,,7,
12467217,0,2,,,7,
12467317,0,1,,7,7,
12467417,0,2,,,7,
12467824,0,2,,,7,
12467992,0,2,,,7,
12468296,0,1,1,2,4,
12468883,0,1,,2,1,
12468983,0,1,,7,7,
12469106,0,1,1,2,1,1
12469206,0,1,,2,1,1
12469382,0,1,,7,7,
12469704,0,1,,7,7,1
12470157,0,1,,7,7,
12470257,0,1,,7,7,1
12470480,0,1,1,2,7,
12470603,0,1,,7,7,
12470703,0,1,,7,7,
12470803,0,1,,7,7,
12470926,0,1,,7,7,
12471049,0,1,,7,7,
12471495,0,1,,7,7,
12472170,0,1,,7,7,
12472368,0,1,1,2,7,
12472468,0,1,,7,7,
12472737,0,1,,7,7,
12472860,0,1,,7,7,
12472983,0,1,,7,7,
12473083,0,1,,7,7,
12473404,0,1,1,2,4,
12473695,0,1,,2,7,1
12473908,0,1,,7,7,
12474191,0,1,,2,4,
12474437,0,1,,2,4,
12474688,0,1,,7,7,
12474834,0,1,,7,7,
12474934,0,1,,7,7,
12475034,0,1,,7,7,
12475333,0,1,,2,7,
12475433,0,1,,7,7,
12475533,0,1,,7,7,
12475633,0,1,,7,7,
12475848,0,1,,7,7,
12476271,0,1,1,2,7,
12476309,0,1,1,2,7,
12476650,0,1,,2,7,
12477477,0,1,,7,7,
12477500,0,1,,2,7,
12477743,0,3,,,7,
12478095,0,1,1,2,4,
12478218,0,1,,2,4,
12478418,0,1,,2,4,1
12478579,0,1,,2,4,1
12478790,0,1,1,2,4,
12478966,0,1,,7,7,
12479066,0,1,,7,7,
12479189,0,1,,7,7,
12479212,0,2,,,7,
12479426,0,1,,7,7,
12479610,0,1,,2,4,1
12479756,0,1,,7,7,
12479825,0,1,,2,7,
12480340,0,1,,7,7,
12480440,0,1,,7,7,
12480540,0,1,,7,7,
12480640,0,1,,7,7,
12480740,0,1,1,2,7,
12480932,0,1,1,2,7,
12481070,0,1,,7,7,
12481393,0,1,1,2,7,
12481639,0,1,,7,7,
12481739,0,1,,2,7,
12481839,0,1,,2,7,
12482545,0,1,,7,7,
12482645,0,1,,7,7,
12482768,0,1,,7,7,1
12482814,0,1,1,2,7,
12482852,0,1,,7,7,
12482975,0,1,,7,7,
12483167,0,1,1,2,7,
12483912,0,1,,7,7,
12484135,0,1,1,2,7,
12484258,0,1,,7,7,
12484358,0,1,,7,7,
12484604,0,1,1,2,7,
12484704,0,1,,7,7,
12484827,0,1,,7,7,
12484927,0,1,,7,7,
12485042,0,1,1,2,7,
12485779,0,1,,7,7,
12485802,0,1,,7,7,
12486440,0,1,,7,7,
12486855,0,1,,7,7,
12486955,0,1,,7,7,
12487055,0,1,,7,7,
12487570,0,1,,7,7,
12487670,0,1,,7,7,
12487770,0,1,1,2,4,
12487870,0,1,,7,7,1
12487970,0,1,1,2,7,
12488070,0,1,,7,7,1
12488170,0,1,,7,7,
12488270,0,1,,7,7,1
12488293,0,1,1,2,7,
12488393,0,1,,7,7,
12488608,0,1,,7,7,
12488708,0,1,,7,7,
12488746,0,1,,7,7,
12488861,0,1,,7,7,
12488961,0,1,1,2,7,
12489061,0,1,,7,7,1
12489152,0,1,,2,7,
12489252,0,1,,7,7,1
12489352,0,1,,7,7,
12489912,0,1,1,2,7,
12490012,0,1,,7,7,
12490342,0,1,,7,7,
12490686,0,1,,7,7,
12491000,0,1,,7,7,
12491269,0,1,,7,7,
12491561,0,1,,2,7,
12491661,0,1,,7,7,
12491761,0,1,,7,7,
12491884,0,1,1,2,7,
12491984,0,1,,2,4,
12492084,0,1,,7,7,
12492153,0,1,,7,7,
12492476,0,1,,7,7,1
12492666,0,1,,7,7,1
12493658,0,1,,7,7,
12493758,0,1,,2,7,
12493858,0,1,1,2,7,1
12493958,0,1,,7,7,
12494796,0,1,,7,7,
12494896,0,1,,7,7,
12494996,0,1,1,2,4,1
12495219,0,1,,7,7,1
12495319,0,1,,2,7,1
12495419,0,1,,7,7,
12495519,0,1,,7,7,
12495742,0,1,,7,7,1
12495788,0,1,,7,7,
12495811,0,1,,7,7,
12496034,0,1,,2,7,
12496480,0,1,,7,7,
12496987,0,1,,7,7,
12497087,0,1,,7,7,
12497187,0,1,,7,7,
12497233,0,1,,7,7,
12497371,0,1,,7,7,
12497877,0,1,,7,4,
12498368,0,1,,7,7,
12498567,0,1,,7,7,
12498836,0,1,,2,7,
12499050,0,1,,2,7,
12499519,0,1,,7,7,
12499619,0,1,,7,4,
12499795,0,1,1,2,7,
12499895,0,1,,7,7,1
12500161,0,1,,7,7,
12500681,0,3,,,7,
12500704,0,1,,2,4,
12500970,0,1,,7,7,
12501176,0,1,,7,7,
12501414,0,2,,,,
12501788,0,1,,7,7,
12502342,0,1,1,2,4,
12502552,0,2,,,7,
12502727,0,3,,,7,
12502811,0,2,,,7,
12503062,0,1,,7,7,
12503486,0,1,,7,7,
12503750,0,4,,,7,
12504228,0,1,,,7,
12504724,0,1,,7,7,
12504906,0,3,,,7,
12505133,0,,,,,
12505240,0,1,,7,7,
12505263,0,1,,7,7,
12505393,0,3,,,7,
12505726,0,1,1,2,7,1
12506449,0,1,,2,4,1
12506549,0,1,,2,4,1
12507422,0,1,1,2,4,1
12507505,0,1,1,2,4,
12507666,0,1,,2,4,
12508060,0,1,,2,7,
12508329,0,4,,,4,
12508429,0,1,1,2,7,
12509942,0,1,,7,7,
12510564,0,1,1,2,7,1
12511287,0,1,1,2,4,1
12511387,0,1,1,2,4,
12511433,0,4,,,4,
12511946,0,1,1,2,7,1
12512069,0,1,,7,7,
12512538,0,1,,2,7,1
12512638,0,1,1,2,7,
12512761,0,1,,2,7,
12512884,0,1,1,2,7,
12513045,0,1,,7,7,
12513414,0,1,1,2,10,
12513514,0,3,,,7,
12513552,0,1,1,2,7,
12513775,0,1,,7,7,
12513875,0,1,,7,7,
12513975,0,1,,7,7,
12513998,0,1,,7,7,
12514021,0,2,,,7,
12514067,0,1,,7,7,
12514682,0,1,,7,7,1
12514905,0,1,,7,7,
12515127,0,1,,2,7,
12515227,0,1,,2,7,
12515680,0,1,1,2,7,
12515926,0,1,,2,7,1
12516026,0,1,,7,7,
12516632,0,1,,7,7,
12516778,0,1,,7,7,
12517070,0,1,,7,7,
12517193,0,1,,2,7,1
12517293,0,1,,2,7,1
12517539,0,1,,7,7,
12517639,0,1,1,2,7,
12517862,0,1,,7,7,
12517962,0,1,,7,7,
12518062,0,1,,7,7,
12518162,0,1,,7,7,
12518208,0,1,,7,7,
12518477,0,1,1,2,7,
12519146,0,1,,7,7,
12519246,0,1,,2,7,
12519606,0,1,,7,7,
12519706,0,1,,7,7,
12519806,0,1,,7,7,
12519906,0,1,,7,7,
12520006,0,1,,7,7,
12520536,0,1,,2,4,
12520636,0,1,,2,4,
12521279,0,1,1,2,1,
12521502,0,1,1,2,1,
12522186,0,1,,2,4,
12522562,0,1,,2,7,
12522662,0,1,,2,7,1
12522961,0,1,1,2,1,1
12523053,0,1,1,2,1,1
12523145,0,1,,2,10,
12523168,0,1,1,2,4,
12523268,0,1,1,2,4,
12523437,0,1,1,2,4,
12523552,0,1,,2,1,1
12523812,0,1,,2,4,1
12523912,0,1,,2,4,
12524050,0,1,1,2,4,
12524242,0,1,,2,7,1
12524800,0,1,,7,7,
12524892,0,1,,7,7,
12525084,0,1,,2,4,
12525550,0,1,1,2,4,1
12525773,0,1,1,2,4,1
12525873,0,1,1,2,4,1
12526011,0,1,,2,1,
12526034,0,1,,2,1,
12526636,0,1,1,2,1,
12526759,0,1,1,2,1,
12527195,0,1,,7,7,
12527502,0,1,1,2,4,
12528093,0,1,,7,4,
12528177,0,1,,7,4,
12528200,0,1,,2,4,
12528269,0,1,,2,1,
12528553,0,1,,2,7,
12528645,0,1,,2,4,
12528691,0,4,,,7,
12528813,0,1,,7,7,
12528958,0,2,1,,10,
12528981,0,1,,2,7,
12529279,0,1,,2,4,
12529379,0,1,,7,7,1
12529671,0,1,,2,7,
12530253,0,1,,2,1,
12530353,0,1,1,2,7,
12530453,0,1,1,2,7,
12530522,0,1,,7,4,
12530583,0,1,,2,4,
12530958,0,2,,,4,
12531073,0,1,,2,7,
12531119,0,2,,,7,
12531601,0,1,1,2,7,
12531984,0,1,,7,7,
12532053,0,1,,7,7,
12532298,0,1,,7,7,
12532681,0,1,,7,7,
12533011,0,2,,7,7,
12533103,0,1,,7,7,
12533395,0,1,,2,4,
12533609,0,1,,7,7,
12533632,0,1,,7,7,
12533701,0,1,,2,4,1
12534387,0,1,,2,4,
12535309,0,1,,7,7,
12535577,0,1,,7,7,
12535999,0,1,,7,7,1
12536099,0,1,,2,4,
12536519,0,1,,7,7,
12536802,0,1,,2,7,
12537162,0,2,,,7,
12537703,0,1,,2,7,
12538168,0,1,,7,7,
12538191,0,3,,,7,
12538998,0,1,,2,7,
12539097,0,1,,7,7,
12539532,0,3,,,7,
12539555,0,1,,7,7,
12539593,0,1,,7,7,
12539871,0,1,,7,7,
12540348,0,4,,,7,
12540423,0,2,,,7,
12540985,0,1,1,2,4,
12541008,0,1,,7,7,
12541723,0,1,,7,7,
12541943,0,1,,7,7,
12542011,0,3,,,7,
12542034,0,1,,2,7,
12542513,0,1,,2,4,
12542786,0,1,,7,7,
12543822,0,1,,2,4,
12543883,0,1,,2,4,
12543968,0,1,,2,4,
12544044,0,1,,7,7,
12544090,0,1,,7,7,
12545303,0,1,,2,4,
12545533,0,1,,2,4,
12545763,0,1,,2,4,
12545863,0,1,,7,7,
12546145,0,1,,2,7,
12546536,0,1,,2,4,1
12546723,0,1,1,2,4,
12546823,0,1,,2,4,
12546884,0,1,1,2,4,
12546984,0,1,,7,7,
12547061,0,1,1,2,12,
12547425,0,1,,7,7,
12547433,0,1,,7,7,
12547738,0,1,,2,4,
12547981,0,1,1,2,7,
12548081,0,1,1,2,7,
12548851,0,1,,7,7,
12549057,0,1,,2,7,1
12549149,0,1,,,,
12549745,0,1,,2,7,
12549806,0,1,,7,7,
12549981,0,1,,7,7,
12550088,0,2,,,7,
12550393,0,1,,,,
12550439,0,3,,,7,
12550462,0,1,,7,7,
12550689,0,3,,,7,
12550933,0,1,,7,7,
12550956,0,1,,7,7,
12551337,0,1,,7,7,
12551769,0,1,,7,7,
12552444,0,4,,,7,
12553167,0,1,,7,7,
12553403,0,4,,,4,
12553449,0,1,,7,7,
12553487,0,1,,2,4,
12553694,0,1,,,,
12553955,0,1,,2,7,
12554160,0,1,,,7,
12554349,0,1,,2,7,
12554409,0,1,1,2,4,
12554943,0,2,,,7,
12555367,0,1,,7,7,
12555731,0,1,,2,4,
12555998,0,1,,7,7,
12556074,0,1,,2,7,
12556699,0,1,,7,7,
12556837,0,2,,,7,1
12556875,0,1,,7,7,
12557051,0,1,,7,7,
12557363,0,1,,2,,
12557409,0,1,,2,,
12557501,0,1,1,2,,1
12557601,0,1,1,2,,1
12558488,0,1,,2,7,
12558955,0,1,1,2,4,
12559410,0,1,,2,7,
12560888,0,9,,,,
12560941,0,1,,7,7,
12561431,0,1,,7,7,
12562145,0,1,,7,4,
12562245,0,1,,7,4,
12562530,0,1,,7,7,
12562553,0,1,,7,7,
12563719,0,1,,7,7,
12564003,0,1,,7,7,
12564149,0,1,,7,7,
12564386,0,1,,7,7,
12564562,0,1,,7,7,
12564853,0,1,,7,7,
12565051,0,1,,7,7,
12565243,0,1,1,2,7,
12565803,0,1,,7,7,1
12566026,0,1,,7,7,
12566631,0,1,,7,7,
12566677,0,1,,7,7,
12566907,0,1,,2,7,
12567137,0,1,,7,7,
12567260,0,1,,2,7,
12567360,0,1,,7,7,
12567460,0,1,,7,7,
12567560,0,1,,7,7,
12567644,0,1,,2,4,
12567788,0,1,,7,7,
12567911,0,1,,7,7,
12568172,0,2,,,7,
12568195,0,1,,7,7,
12568241,0,1,,7,7,
12568264,0,1,,7,7,
12568325,0,4,,,7,
12568632,0,1,,7,7,1
12568824,0,1,,7,7,
12568947,0,1,,7,7,
12569085,0,1,,7,7,
12569554,0,1,1,2,7,
12569577,0,1,,7,7,
12571558,0,1,,7,7,
12571704,0,1,,7,7,
12571804,0,1,,7,7,
12572084,0,1,,2,7,
12572383,0,1,,7,7,
12573569,0,1,,2,7,
12575320,0,1,1,2,4,
12575443,0,1,,2,7,
12575543,0,1,,2,7,
12575643,0,1,,2,7,1
12575743,0,1,,2,7,
12575843,0,1,,2,4,
12575943,0,1,,2,7,
12576043,0,1,,2,4,
12576143,0,1,1,2,4,
12576243,0,1,,2,7,
12576343,0,1,,2,7,
12576866,0,1,1,2,4,
12576966,0,1,,2,7,
12577066,0,1,,2,7,
12577381,0,1,,2,7,
12577504,0,1,1,2,7,
12577627,0,1,,2,7,
12577750,0,1,,2,7,
12578072,0,1,,2,7,
12578264,0,1,,2,7,
12578471,0,1,,2,7,
12578776,0,1,,2,4,
12579235,0,1,,2,7,
12579619,0,1,,7,7,
12579719,0,1,,7,7,
12579888,0,1,,7,7,
12580259,0,1,,7,7,
12580528,0,1,,7,7,
12581289,0,1,,2,7,
12581565,0,1,,7,7,
12581665,0,1,,7,7,
12581765,0,1,,2,7,
12582071,0,1,,7,7,
12582163,0,1,,2,7,
12582739,0,1,,7,7,
