zpid,bathrooms,bedrooms,fullbathrooms,finishedSqFt,lotsizeSqFt,latitude,longitude,yearbuilt,amount
11845947,3,3,3,1374,10025,34054945,-118114951,1992,279654
11845970,5,5,5,2720,7271,34053769,-118115276,1979,334770
11846269,2,4,2,2029,7196,34045421,-118118060,1964,377337
11846615,3,5,3,2436,6000,34052604,-118111043,1979,762000
11846706,4,5,4,2594,4462,34062049,-118138299,1981,373142
11846729,1,2,1,803,6578,34060164,-118140266,1931,267238
11846981,2,3,2,3004,4844,34059932,-118135758,1949,601701
11847500,2,4,2,1860,5656,34055833,-118132019,1960,407310
11847523,2,4,2,1728,6061,34055304,-118131215,1930,44832
11847661,1,3,1,1355,7874,34043730,-118139689,1951,69925
11848030,4,5,4,1737,7631,34045561,-118136120,1952,523703
11848483,3,3,3,2190,9031,34047881,-118133678,1952,374237
11848652,2,3,2,1229,6001,34042940,-118133750,1950,264266
11848936,3,3,3,2161,9305,34053845,-118128527,1955,271563
11849866,1,3,1,1498,5765,34037325,-118120471,1948,72111
11849981,2,3,2,1649,7800,34035742,-118125264,1952,324714
11850065,1,3,1,936,7173,34034188,-118127021,1948,321133
11850954,1,3,1,1389,5443,34035368,-118137823,1947,253249
11851184,1,2,1,1039,5993,34031143,-118139315,1941,185985
11851307,2,3,2,1327,5776,34030121,-118138351,1947,375015
11851407,2,3,2,1367,5664,34027171,-118138328,1940,358611
11851720,4,5,4,2656,5658,34024238,-118130319,1954,600000
11851758,1,3,1,1206,5016,34024552,-118127286,1947,48136
11852977,3,5,3,2372,7177,34021373,-118099851,1970,130954
11853000,3,4,3,2154,6262,34021430,-118101714,1964,403034
11853443,2,4,2,1920,5572,34020108,-118086054,1962,298683
11853543,2,4,2,1496,10769,34021112,-118084862,1962,74966
11853566,3,3,3,2283,6815,34022530,-118085758,1976,119931
11853733,2,4,2,2303,8737,34012676,-118088166,1969,421835
11853932,1,2,1,816,7773,34015517,-118080118,1928,116765
11854092,2,3,2,1405,5173,34010565,-118082312,1950,71761
11854222,1,2,1,802,4987,34009664,-118082421,1950,192816
11854245,1,2,1,799,7471,34008629,-118082455,1950,79677
11854952,1,2,1,720,5893,34036448,-118132624,1947,62702
11855420,1,2,1,862,5127,34038531,-118126403,1949,232733
11855543,1,2,1,886,5024,34038823,-118121202,1949,50545
11855758,2,3,2,1619,7353,34041904,-118124678,1977,144126
11855895,2,3,2,1339,165589,34039054,-118093852,1976,155105
11855995,3,3,3,1470,169943,34039700,-118096000,1972,228838
11856164,2,4,2,1569,5604,34044826,-118095218,1963,224510
11856348,2,4,2,1601,6103,34041099,-118083342,1968,91722
11856386,2,3,2,1369,5909,34039455,-118084330,1968,150214
11856486,3,5,3,1845,5465,34039253,-118088242,1966,93795
11856586,2,4,2,1618,5355,34039132,-118090116,1966,462904
11857432,2,3,2,1347,7258,34045882,-118110275,1961,268545
11857555,2,3,2,1335,23936,34041286,-118108563,1961,80735
11857762,2,4,2,1486,4982,34044361,-118101343,1965,84812
11858289,1,2,1,830,6975,34053940,-118097778,1936,31975
11858580,2,3,2,1416,10842,34023970,-118085974,1961,70492
11858603,2,3,2,1416,7153,34023909,-118088206,1961,74571
11858703,4,4,4,2495,8939,34025164,-118089773,1960,650237
11858803,2,4,2,2049,10343,34025569,-118092935,1972,91760
11858995,2,3,2,1084,6613,34018479,-118091036,1947,250488
11859241,1,3,1,1123,8080,34017501,-118095249,1947,45830
11859571,3,3,3,1372,1131,34051478,-118092359,1988,409000
11860184,3,3,3,1829,906,34042668,-118084513,1979,411676
11860207,3,3,3,1343,6924,34045697,-118083683,1961,209053
11860376,3,3,3,1795,901,34042245,-118082072,1979,261746
11861047,2,3,2,1164,4861,34041236,-118077307,1961,424238
11861070,2,4,2,1837,5157,34042099,-118078344,1976,183036
11861116,2,4,2,1546,7090,34041047,-118079486,1970,155063
11861636,1,3,1,1170,5149,34058057,-118078578,1948,67315
11862253,2,2,2,1333,6708,34057365,-118084440,1951,248425
11862742,3,4,3,1891,6212,34060976,-118093419,1940,589000
11862788,5,8,5,3186,10681,34059149,-118093423,2000,388441
11863018,1,2,1,1068,7700,34060547,-118095208,1926,34215
11863041,5,7,5,4275,11238,34058653,-118095204,1990,730342
11863324,2,3,2,1224,7053,34061758,-118105771,1924,429609
11863913,1,2,1,942,6980,34058259,-118099003,1945,337414
11864028,2,3,2,1376,6832,34059700,-118099229,1926,263418
11864296,3,6,3,2660,8549,34067269,-118103196,1958,691337
11864319,2,3,2,1352,5359,34065677,-118106899,1948,214800
11864342,3,3,3,1413,32110,34065343,-118106516,1989,444000
11864441,3,5,3,2191,6273,34066007,-118101872,1967,159511
11864616,2,4,2,1764,6701,34067795,-118100908,1962,108289
11865266,6,7,6,4381,9167,34065883,-118096069,1926,886286
11865327,2,4,2,1729,8584,34065354,-118096548,1955,294569
11865876,1,3,1,1390,6049,34070610,-118087387,1941,259503
11866098,2,3,2,1081,7513,34069145,-118085850,1941,142834
11866213,1,2,1,1127,9839,34070588,-118080055,1948,426802
11866611,2,3,2,1304,6916,34065237,-118075774,1978,158967
11866848,1,2,1,884,5661,34068074,-118073812,1936,19680
11867055,1,3,1,1285,6607,34087987,-118158185,1930,167189
11867155,2,3,2,1796,6512,34089300,-118155025,1929,614000
11867898,1,2,1,793,2666,34097963,-118151392,1938,111490
11868563,2,2,2,2212,6843,34090594,-118161263,1937,590713
11868601,4,4,4,2492,6750,34089483,-118159867,1929,326938
11869123,3,5,3,2445,8769,34025099,-118106144,1978,471634
11869383,2,3,2,1531,6877,34024669,-118114545,1961,473000
11869544,5,7,5,3292,9590,34022062,-118120216,1960,585513
11869674,3,4,3,2248,11857,34022167,-118113134,1970,109188
11869735,2,2,2,1575,7684,34019396,-118112367,1960,250148
11869819,3,4,3,2137,6005,34021811,-118110494,1968,324955
11870125,2,3,2,1860,7453,34028418,-118116678,1962,90325
11870471,3,5,3,2410,6397,34032301,-118115042,1978,235544
11870594,2,2,2,1036,278709,34101861,-118180113,1978,118504
11870694,2,3,2,1416,385061,34099554,-118180274,1980,410867
11870794,2,2,2,945,385061,34100300,-118181000,1980,313000
11870878,1,4,1,1172,5600,34101921,-118186936,1911,225722
11871015,2,3,2,1384,5767,34102543,-118184549,1921,384284
11871299,2,2,2,1042,222368,34099100,-118183000,1981,154474
11871498,2,2,2,1075,226200,34096000,-118187000,1984,182238
11871720,2,2,2,1204,238871,34099000,-118186000,1983,47886
11872188,2,2,2,1500,168089,34094300,-118186000,1982,296442
11872288,2,2,2,1011,184979,34093300,-118187000,1982,337148
11872886,2,4,2,1742,5363,34093750,-118204752,1908,313488
11873326,3,2,3,1744,7182,34109490,-118200406,1934,514352
11874040,1,1,1,631,6189,34086704,-118188065,1925,280493
11874266,1,3,1,996,3750,34081356,-118193168,1905,206635
11874516,4,8,4,2550,6273,34085021,-118189001,1924,421070
11874539,2,3,2,1494,8139,34084763,-118191023,1939,40439
11874691,2,4,2,1776,4947,34080351,-118191907,1903,163322
11874760,1,2,1,1039,7508,34091083,-118181199,1940,159410
11874874,2,2,2,1135,7501,34095889,-118180001,1940,281269
11874942,2,3,2,1268,7506,34097730,-118177100,1959,55642
11875251,1,2,1,925,4972,34090618,-118177569,1946,107489
11875312,3,4,3,1219,7125,34088688,-118176338,1923,37489
11875917,2,3,2,1264,5187,34095281,-118167906,1979,238602
11876733,1,3,1,1033,5462,34096713,-118167245,1954,37077
11876771,1,2,1,900,6330,34097254,-118164201,1926,141403
11876946,2,3,2,1178,5248,34096522,-118161882,1923,174701
11877197,1,2,1,1020,7498,34094470,-118160025,1924,332997
11877212,1,2,1,831,5499,34095897,-118159562,1949,282175
11877349,3,3,3,2628,14605,34105684,-118161603,1966,1027335
11877449,2,3,2,1846,15712,34098862,-118166026,1966,99501
11877595,4,3,4,3326,11288,34105847,-118160311,1965,709863
11878823,1,2,1,935,6699,34104485,-118175755,1949,36050
11878884,2,4,2,1552,5928,34106449,-118176670,1950,204900
11879087,2,2,2,985,73626,34107400,-118182000,1989,166739
11879240,2,3,2,1164,6405,34108137,-118177359,1926,229922
11879461,1,2,1,1077,7509,34114847,-118162337,1900,39167
11879499,1,3,1,1316,4804,34114712,-118163739,1912,296970
11880004,2,2,2,1248,4634,34108265,-118165564,1953,407220
11880134,3,3,3,2662,23888,34108132,-118158531,1990,1391971
11880180,1,2,1,986,5952,34111591,-118158161,1938,240461
11880529,1,5,1,1751,4662,34112074,-118156058,1914,62167
11880575,3,3,3,1760,39534,34114500,-118155000,1988,732000
11881104,3,4,3,1870,6140,34125066,-118150247,1925,800683
11881188,2,2,2,1835,34748,34124400,-118157000,1957,416684
11881637,2,3,2,1680,9585,34120344,-118160911,1960,553125
11881928,2,4,2,1987,5784,34117013,-118144970,1912,446691
11881997,6,4,6,4442,13324,34112741,-118139123,1955,1353440
11882602,2,2,2,1309,20007,34105700,-118151000,1962,136414
11882770,2,2,2,1520,7500,34100077,-118148551,1917,247577
11882893,3,4,3,1660,10494,34101242,-118153174,1950,529177
11882908,2,3,2,2055,11901,34100552,-118153773,1923,409922
11883282,2,2,2,972,24375,34103835,-118154957,1960,187505
11883305,1,2,1,1110,3754,34103612,-118156141,1934,61023
11883473,2,3,2,2017,6752,34110687,-118146167,1913,544388
11883542,3,4,3,2373,8881,34107427,-118148539,1954,592796
11883741,2,5,2,2172,6600,34100507,-118145379,1924,601803
11883963,2,4,2,1830,7510,34110349,-118144967,1922,501584
11884178,2,6,2,2334,9989,34101166,-118142467,1909,407892
11884201,3,5,3,4309,19719,34109788,-118140616,1914,2356152
11884347,2,4,2,2246,9394,34105807,-118139990,1920,834174
11884874,1,3,1,2218,6713,34103037,-118135701,1909,747000
11885043,1,4,1,2034,7371,34101741,-118138790,1906,397987
11885066,1,2,1,900,3665,34099835,-118138351,1924,41153
11885089,4,5,4,2872,7254,34100092,-118138781,1922,219073
11885281,3,4,3,2335,9739,34109334,-118127507,1941,510698
11885556,2,4,2,2124,7166,34104254,-118130708,1920,245206
11885602,3,2,3,1313,38895,34104100,-118130000,1979,220435
11885678,3,4,3,2451,16319,34106174,-118129325,1941,129855
11886031,3,4,3,3783,22982,34113911,-118125480,1939,1803150
11886200,2,3,2,2520,7207,34113006,-118131696,1935,1269983
11886392,1,2,1,1962,7194,34109414,-118130430,1938,567601
11886415,2,3,2,2333,9586,34108367,-118132810,1957,157237
11886438,2,2,2,1748,8984,34108498,-118134167,1948,110922
11886713,4,5,4,3128,18138,34124611,-118135371,1910,812232
11886759,4,4,4,3257,13379,34115510,-118139339,1950,1029208
11886950,3,4,3,1744,7305,34119263,-118143221,1967,256407
11886996,3,3,3,1698,153909,34120069,-118142928,1975,708885
11887948,1,1,1,874,35723,34137400,-118130000,1954,110159
11888128,3,2,3,1197,26442,34136300,-118130000,1987,479390
11888312,2,3,2,1502,7271,34132160,-118129825,1906,475166
11888534,3,2,3,1570,93341,34133500,-118132000,1974,358569
11888703,4,6,4,5167,33316,34129843,-118124470,1927,4588071
11889041,4,3,4,3090,13937,34123437,-118107741,1949,1016280
11889141,6,6,6,4800,19452,34118881,-118117055,1932,569191
11889610,3,3,3,2743,22056,34129860,-118101627,1947,1343315
11890079,2,2,2,1054,14773,34141100,-118102000,1984,306213
11890302,2,3,2,2005,6542,34138440,-118105527,1926,952661
11890325,1,2,1,1328,6207,34140054,-118106670,1928,229246
11890348,1,3,1,1288,5857,34139550,-118106994,1925,50869
11890540,8,7,8,5324,12600,34138165,-118111910,1933,672310
11890661,4,4,4,3155,9796,34136404,-118098268,1929,755817
11890807,3,3,3,2486,15225,34133857,-118098294,1947,156826
11890930,2,4,2,2489,12523,34131481,-118096335,1951,1714371
11891030,3,3,3,2826,12245,34129158,-118091799,1939,693592
11891482,3,4,3,2776,11388,34125621,-118092507,1959,779430
11891605,3,2,3,1634,9160,34120319,-118096014,1940,1082618
11892242,2,3,2,2135,7527,34118679,-118090753,1948,110700
11892342,2,3,2,1975,9173,34116121,-118092695,1942,108887
11892442,2,4,2,2179,9136,34116411,-118094423,1942,703099
11892588,5,4,5,3540,12412,34118474,-118104389,1999,1453513
11893240,3,5,3,2406,10514,34111655,-118116758,1929,1027706
11893309,4,4,4,2864,10743,34108972,-118123079,1941,1813251
11893570,2,4,2,1713,6003,34111550,-118115432,1939,407616
11893846,2,2,2,1086,7405,34101700,-118116000,1980,129913
11893869,2,4,2,2122,7565,34103340,-118117156,1921,342579
11893976,1,2,1,803,2299,34102605,-118119661,1924,202236
11894372,3,3,3,1209,15236,34098600,-118128000,1988,430000
11894395,6,8,6,5390,7396,34099507,-118129994,1966,543499
11894578,3,3,3,1268,8337,34095308,-118129889,1985,409200
11894758,3,3,3,1621,41959,34098100,-118127000,1979,268504
11895318,2,2,2,1088,21938,34094700,-118137000,1972,64654
11895486,3,4,3,1572,16454,34096600,-118137000,1986,440348
11895585,1,3,1,1297,7905,34093472,-118134622,1927,219867
11895699,3,3,3,1422,38879,34098500,-118134000,1992,297643
11895752,3,4,3,1492,5488,34095232,-118133052,1919,201926
11895971,4,3,4,1191,23830,34095600,-118132000,1987,221908
11896451,1,1,1,840,7406,34097588,-118146582,1946,51357
11896520,11,11,11,5565,9014,34095506,-118146574,1924,625087
11896543,1,3,1,1236,4001,34093657,-118144400,1924,348978
11896589,3,3,3,1397,20149,34093800,-118146000,1982,392286
11896803,3,3,3,2688,7817,34097521,-118143687,1941,249405
11897279,3,3,3,1377,19999,34088500,-118144000,1982,466000
11897348,1,3,1,1179,4737,34086535,-118141270,1913,118917
11897810,4,4,4,2448,6999,34085172,-118137002,1923,264599
11898273,1,1,1,565,1789,34091400,-118132000,1915,287977
11898588,2,2,2,2081,8001,34088843,-118126215,1940,170143
11898611,2,5,2,1754,8164,34089291,-118125057,1951,146963
11899062,3,3,3,1491,37591,34090900,-118123000,1980,228553
11899169,1,2,1,779,4202,34092597,-118119236,1924,47880
11899498,2,2,2,1352,7499,34095689,-118117570,1940,181423
11899796,2,2,2,1197,7922,34100793,-118112269,1951,192971
11900099,2,2,2,1124,38147,34097200,-118110000,1981,209055
11900228,4,7,4,3030,7588,34085370,-118128134,1968,467080
11900791,3,3,3,1420,19466,34086800,-118121000,1983,393091
11900898,2,2,2,1064,7000,34086011,-118118544,1925,325365
11901296,3,4,3,2724,7747,34083486,-118119244,1935,545715
11902032,2,3,2,1466,9906,34080033,-118118428,1930,433560
11902147,4,7,4,2586,10356,34081017,-118118439,1930,444430
11902247,2,2,2,1158,5705,34082043,-118113470,1948,381583
11902370,4,2,4,1532,7029,34084119,-118115706,1948,236931
11902470,2,2,2,1076,474206,34079900,-118115000,1963,232307
11902570,2,2,2,1100,474206,34079900,-118115000,1963,206258
11902967,2,2,2,1440,5800,34080700,-118135000,1953,52984
11903791,2,3,2,1566,5799,34075858,-118156420,1930,557000
11903998,1,2,1,1284,5706,34073706,-118155396,1929,121317
11904021,1,3,1,1186,6989,34075659,-118154251,1948,310119
11904536,2,5,2,1845,7192,34067324,-118159138,1953,542592
11904659,1,2,1,1242,6124,34066384,-118157171,1939,550000
11904759,4,3,4,1620,6224,34068167,-118155762,1939,403356
11905058,0,0,,324,5964,34065967,-118152799,1933,16061
11905288,1,2,1,873,5431,34065216,-118150681,1947,287764
11905557,1,2,1,1738,10619,34062551,-118148551,1954,270084
11905626,3,3,3,1162,831,34062200,-118150000,1980,206149
11905748,1,2,1,1342,11126,34064873,-118146180,1937,432470
11905825,1,2,1,1212,7342,34070003,-118135512,1940,455950
11905848,3,4,3,1669,9074,34068853,-118134397,1948,59725
11906063,1,2,1,1346,7998,34069059,-118141360,1947,66654
11906601,2,3,2,1274,6295,34063662,-118137807,1949,376235
11906724,1,2,1,1190,7179,34067247,-118137573,1948,452318
11906831,2,3,2,1636,6501,34078017,-118145939,1947,92109
11906976,2,3,2,1433,6666,34076213,-118147441,1936,219502
11907083,1,3,1,1392,6757,34075352,-118144847,1930,512304
11907183,1,2,1,1390,6587,34074913,-118149123,1930,460735
11907283,2,4,2,2027,6532,34072399,-118150152,1938,224167
11907383,1,2,1,1523,6713,34073670,-118145262,1937,55643
11907529,1,2,1,1453,8141,34074549,-118141301,1921,511679
11907636,3,3,3,1839,187293,34072600,-118142000,1981,258780
11907766,2,4,2,1732,6510,34073321,-118136519,1926,317080
11908041,4,6,4,2972,7478,34076928,-118128733,1929,589128
11908430,1,2,1,1073,4945,34075761,-118131946,1953,207096
11908530,1,2,1,1408,7934,34072282,-118131167,1923,137615
11908653,4,4,4,3205,8158,34072092,-118125581,1910,522763
11909020,1,3,1,1114,5787,34077109,-118114097,1946,76955
11909120,2,3,2,1498,6122,34075423,-118109157,1947,293479
11909220,2,4,2,1774,6915,34075991,-118112497,1947,610045
11909343,4,5,4,2517,10377,34075081,-118118369,1952,341167
11909904,5,5,5,2152,6852,34083667,-118100099,1926,433238
11910034,1,2,1,1218,7249,34083498,-118105532,1940,451090
11910072,3,2,3,1222,28340,34083800,-118108000,1975,227742
11910511,1,3,1,1566,9051,34077759,-118104401,1946,68489
11910534,2,3,2,1262,4119,34076619,-118106092,1926,445703
11911009,3,5,3,2219,6484,34073166,-118100074,1974,162052
11911146,2,3,2,1234,7546,34094802,-118102426,1953,66662
11911338,1,3,1,1395,8989,34091176,-118101823,1947,407991
11911361,2,4,2,1676,11024,34094331,-118102553,1941,79878
11911461,2,3,2,1397,8696,34091160,-118103639,1948,196563
11911561,1,2,1,1169,7482,34091909,-118106149,1948,511680
11911776,2,3,2,1659,7616,34086262,-118104437,1950,302187
11911845,2,3,2,1547,6317,34087205,-118102019,1941,62984
11911945,1,3,1,1302,6272,34088586,-118100437,1939,356456
11912522,3,3,3,1992,7373,34109095,-118109592,1928,342165
11912737,2,2,2,1378,7853,34108471,-118108862,1948,377245
11912875,2,3,2,1314,7803,34105359,-118108426,1938,485023
11912990,2,3,2,1615,7491,34105888,-118104905,1946,225734
11913511,2,4,2,2034,10550,34102823,-118114037,1922,497811
11913794,2,3,2,2266,9359,34111313,-118113501,1954,460447
11914101,2,4,2,2030,8085,34111579,-118102508,1939,96031
11914646,1,3,1,1230,5981,34104358,-118097101,1938,200272
11914873,1,2,1,788,7343,34099635,-118092157,1948,416502
11915436,2,3,2,1300,7444,34094478,-118091516,1972,216606
11915627,2,3,2,1400,6416,34092515,-118093512,1977,255162
11915880,1,3,1,1044,4998,34089021,-118095674,1949,44216
11916279,1,3,1,985,7787,34084976,-118096235,1925,154084
11916371,2,3,2,1887,19941,34082800,-118098000,1998,289211
11916424,4,4,4,1702,7286,34084154,-118095944,1941,650000
11916623,2,4,2,1728,6839,34083459,-118093065,1940,120313
11917227,3,5,3,2100,5003,34074513,-118095178,1965,135213
11917517,2,4,2,1654,3618,34075494,-118088108,1955,52120
11917831,2,3,2,1720,6880,34074731,-118083545,1941,86866
11917977,1,2,1,816,6084,34073600,-118087017,1941,117704
11918107,1,1,1,984,7844,34088945,-118088328,1925,84526
11918565,2,2,2,1757,14477,34085430,-118083868,1936,69926
11918588,3,3,3,2403,6818,34088593,-118084293,1950,338018
11918626,2,4,2,1671,5870,34087248,-118082522,1970,341856
11918846,3,3,3,1741,57008,34083889,-118081778,1981,235993
11919067,3,4,3,1686,5265,34101427,-118084772,1964,290259
11919136,2,3,2,1490,4984,34098588,-118084748,1963,203776
11919757,2,4,2,2140,9498,34109210,-118089730,1920,740000
11920438,2,3,2,1954,10091,34119043,-118083487,1947,535915
11920538,2,4,2,1808,7269,34115499,-118083186,1939,87293
11921313,2,4,2,1613,9201,34121571,-118087758,1940,397018
11921413,2,3,2,1987,7746,34122665,-118084460,1949,189365
11921827,2,3,2,2086,12611,34130422,-118082212,1960,662789
11922080,2,3,2,2074,8470,34139371,-118072913,1948,934443
11922822,2,3,2,1467,5875,34125000,-118075000,1964,368858
11922922,2,3,2,1414,4935,34122175,-118076858,1973,550788
11923915,2,3,2,1961,9321,34127836,-118076480,1956,795583
11923961,2,3,2,1477,5377,34122020,-118073783,1960,667000
11924007,2,3,2,1180,5196,34121002,-118078555,1964,106228
11924030,3,4,3,2765,19973,34119878,-118074094,1945,126537
11924214,1,1,1,760,6605,34116751,-118081999,1947,51944
11924344,1,2,1,936,6168,34117011,-118078049,1926,277159
11924367,1,2,1,984,9264,34113783,-118078070,1950,51763
11924651,5,8,5,4309,23770,34115949,-118074585,1944,494904
11924841,1,3,1,1314,5276,34122215,-118071294,1950,99511
11925033,2,3,2,1318,5935,34121596,-118063904,1957,494331
11925555,3,4,3,2170,4704,34114082,-118061753,1959,244586
11926445,1,2,1,1144,6820,34118345,-118057352,1924,588528
11926889,1,3,1,1122,7843,34110160,-118073598,1930,86228
11927265,2,4,2,1436,14377,34108237,-118071681,1940,366368
11927288,3,2,3,1096,32367,34108100,-118073000,1982,207871
11927411,1,2,1,1008,7382,34111119,-118066324,1952,510308
11927557,3,3,3,1526,18256,34109243,-118062390,1987,572452
11927718,4,6,4,3269,9150,34108694,-118060842,1941,924929
11928039,3,3,3,2217,8215,34113491,-118056013,1938,831481
